Date:  10:33; onsdag; februar 07; 2024
Model name: Exercise2
Study name: Static 1(-Default-)
Plot type: Static nodal stress Stress1
Result Type: von Mises 


Node  ,Value (N/mm^2 (MPa))  ,X (mm)  ,Y (mm)  ,Z (mm)
3890  ,0.5       ,6.25  ,79.721  ,0
3891  ,0.5       ,6.75  ,79.972  ,0
3892  ,0.5       ,7  ,79.972  ,0
3893  ,0.5       ,6.75  ,79.721  ,0
3894  ,0.5       ,7.25  ,79.972  ,0
3895  ,0.5       ,7.5  ,79.972  ,0
3896  ,0.5       ,7.25  ,79.721  ,0
3897  ,0.5       ,0.5  ,79.469  ,0
3898  ,0.5       ,0.74995  ,79.548  ,0
3899  ,0.5       ,0.99993  ,79.627  ,0
3900  ,0.5       ,1.2499  ,79.459  ,0
3901  ,0.5       ,0.74995  ,79.297  ,0
3902  ,0.5       ,1.4997  ,79.29  ,0
3903  ,0.5       ,1.2497  ,79.207  ,0
3904  ,0.5       ,1.7498  ,79.352  ,0
3905  ,0.5       ,1.9998  ,79.415  ,0
3906  ,0.5       ,1.7496  ,79.101  ,0
3907  ,0.5       ,2.2499  ,79.438  ,0
3908  ,0.5       ,2.4999  ,79.462  ,0
3909  ,0.5       ,2.2497  ,79.187  ,0
3910  ,0.5       ,2.7499  ,79.466  ,0
3911  ,0.5       ,2.9999  ,79.469  ,0
3912  ,0.5       ,2.7498  ,79.214  ,0
3913  ,0.5       ,3.25  ,79.469  ,0
3914  ,0.5       ,3.5  ,79.469  ,0
3915  ,0.5       ,3.2499  ,79.218  ,0
3916  ,0.5       ,3.75  ,79.469  ,0
3917  ,0.5       ,4  ,79.469  ,0
3918  ,0.5       ,3.75  ,79.218  ,0
3919  ,0.5       ,4.25  ,79.469  ,0
3920  ,0.5       ,4.5  ,79.469  ,0
3921  ,0.5       ,4.25  ,79.218  ,0
3922  ,0.5       ,4.75  ,79.469  ,0
3923  ,0.5       ,5  ,79.469  ,0
3924  ,0.5       ,4.75  ,79.218  ,0
3925  ,0.5       ,5.25  ,79.469  ,0
3926  ,0.5       ,5.5  ,79.469  ,0
3927  ,0.5       ,5.25  ,79.218  ,0
3928  ,0.5       ,5.75  ,79.469  ,0
3929  ,0.5       ,6  ,79.469  ,0
3930  ,0.5       ,5.75  ,79.218  ,0
3931  ,0.5       ,6.25  ,79.469  ,0
3932  ,0.5       ,6.5  ,79.469  ,0
3933  ,0.5       ,6.25  ,79.218  ,0
3934  ,0.5       ,6.75  ,79.469  ,0
3935  ,0.5       ,7  ,79.469  ,0
3936  ,0.5       ,6.75  ,79.218  ,0
3937  ,0.5       ,7.25  ,79.469  ,0
3938  ,0.5       ,7.5  ,79.469  ,0
3939  ,0.5       ,7.25  ,79.218  ,0
3940  ,0.5       ,0.5  ,78.966  ,0
3941  ,0.5       ,0.74981  ,79.045  ,0
3942  ,0.5       ,0.99976  ,79.124  ,0
3943  ,0.5       ,1.2496  ,78.956  ,0
3944  ,0.5       ,0.74981  ,78.794  ,0
3945  ,0.5       ,1.499  ,78.787  ,0
3946  ,0.5       ,1.2491  ,78.705  ,0
3947  ,0.5       ,1.7491  ,78.85  ,0
3948  ,0.5       ,1.9992  ,78.912  ,0
3949  ,0.5       ,1.7486  ,78.598  ,0
3950  ,0.5       ,2.2494  ,78.936  ,0
3951  ,0.5       ,2.4994  ,78.959  ,0
3952  ,0.5       ,2.2489  ,78.684  ,0
3953  ,0.5       ,2.7497  ,78.963  ,0
3954  ,0.5       ,2.9997  ,78.966  ,0
3955  ,0.5       ,2.7493  ,78.711  ,0
3956  ,0.5       ,3.2499  ,78.966  ,0
3957  ,0.5       ,3.4999  ,78.966  ,0
3958  ,0.5       ,3.2497  ,78.715  ,0
3959  ,0.5       ,3.75  ,78.966  ,0
3960  ,0.5       ,4  ,78.966  ,0
3961  ,0.5       ,3.7499  ,78.715  ,0
3962  ,0.5       ,4.25  ,78.966  ,0
3963  ,0.5       ,4.5  ,78.966  ,0
3964  ,0.5       ,4.25  ,78.715  ,0
3965  ,0.5       ,4.75  ,78.966  ,0
3966  ,0.5       ,5  ,78.966  ,0
3967  ,0.5       ,4.75  ,78.715  ,0
3968  ,0.5       ,5.25  ,78.966  ,0
3969  ,0.5       ,5.5  ,78.966  ,0
3970  ,0.5       ,5.25  ,78.715  ,0
3971  ,0.5       ,5.75  ,78.966  ,0
3972  ,0.5       ,6  ,78.966  ,0
3973  ,0.5       ,5.75  ,78.715  ,0
3974  ,0.5       ,6.25  ,78.966  ,0
3975  ,0.5       ,6.5  ,78.966  ,0
3976  ,0.5       ,6.25  ,78.715  ,0
3977  ,0.5       ,6.75  ,78.966  ,0
3978  ,0.5       ,7  ,78.966  ,0
3979  ,0.5       ,6.75  ,78.715  ,0
3980  ,0.5       ,7.25  ,78.966  ,0
3981  ,0.5       ,7.5  ,78.966  ,0
3982  ,0.5       ,7.25  ,78.715  ,0
3983  ,0.5       ,0.5  ,78.463  ,0
3984  ,0.5       ,0.74942  ,78.543  ,0
3985  ,0.5       ,0.99923  ,78.622  ,0
3986  ,0.5       ,1.2487  ,78.453  ,0
3987  ,0.5       ,0.74942  ,78.291  ,0
3988  ,0.5       ,1.497  ,78.285  ,0
3989  ,0.5       ,1.2472  ,78.202  ,0
3990  ,0.5       ,1.7472  ,78.347  ,0
3991  ,0.5       ,1.9973  ,78.41  ,0
3992  ,0.5       ,1.7457  ,78.096  ,0
3993  ,0.5       ,2.2475  ,78.433  ,0
3994  ,0.5       ,2.4977  ,78.457  ,0
3995  ,0.5       ,2.246  ,78.182  ,0
3996  ,0.5       ,2.7484  ,78.46  ,0
3997  ,0.5       ,2.9986  ,78.463  ,0
3998  ,0.5       ,2.747  ,78.209  ,0
3999  ,0.5       ,3.2494  ,78.463  ,0
4000  ,0.5       ,3.4995  ,78.463  ,0
4001  ,0.5       ,3.2485  ,78.211  ,0
4002  ,0.5       ,3.7499  ,78.463  ,0
4003  ,0.5       ,3.9999  ,78.463  ,0
4004  ,0.5       ,3.7495  ,78.212  ,0
4005  ,0.5       ,4.25  ,78.463  ,0
4006  ,0.5       ,4.5  ,78.463  ,0
4007  ,0.5       ,4.2499  ,78.212  ,0
4008  ,0.5       ,4.75  ,78.463  ,0
4009  ,0.5       ,5  ,78.463  ,0
4010  ,0.5       ,4.75  ,78.212  ,0
4011  ,0.5       ,5.25  ,78.463  ,0
4012  ,0.5       ,5.5  ,78.463  ,0
4013  ,0.5       ,5.25  ,78.212  ,0
4014  ,0.5       ,5.75  ,78.463  ,0
4015  ,0.5       ,6  ,78.463  ,0
4016  ,0.5       ,5.75  ,78.212  ,0
4017  ,0.5       ,6.25  ,78.463  ,0
4018  ,0.5       ,6.5  ,78.463  ,0
4019  ,0.5       ,6.25  ,78.212  ,0
4020  ,0.5       ,6.75  ,78.463  ,0
4021  ,0.5       ,7  ,78.463  ,0
4022  ,0.5       ,6.75  ,78.212  ,0
4023  ,0.5       ,7.25  ,78.463  ,0
4024  ,0.5       ,7.5  ,78.463  ,0
4025  ,0.5       ,7.25  ,78.212  ,0
4026  ,0.5       ,0.5  ,77.96  ,0
4027  ,0.5       ,0.74822  ,78.04  ,0
4028  ,0.5       ,0.99764  ,78.119  ,0
4029  ,0.5       ,1.246  ,77.951  ,0
4030  ,0.5       ,0.74822  ,77.788  ,0
4031  ,0.5       ,1.4912  ,77.783  ,0
4032  ,0.5       ,1.2417  ,77.7  ,0
4033  ,0.5       ,1.7419  ,77.846  ,0
4034  ,0.5       ,1.9921  ,77.909  ,0
4035  ,0.5       ,1.7376  ,77.595  ,0
4036  ,0.5       ,2.2416  ,77.933  ,0
4037  ,0.5       ,2.4918  ,77.957  ,0
4038  ,0.5       ,2.2379  ,77.683  ,0
4039  ,0.5       ,2.7432  ,77.957  ,0
4040  ,0.5       ,2.9939  ,77.96  ,0
4041  ,0.5       ,2.7387  ,77.708  ,0
4042  ,0.5       ,3.2468  ,77.959  ,0
4043  ,0.5       ,3.4976  ,77.959  ,0
4044  ,0.5       ,3.243  ,77.708  ,0
4045  ,0.5       ,3.7492  ,77.96  ,0
4046  ,0.5       ,3.9995  ,77.96  ,0
4047  ,0.5       ,3.7476  ,77.707  ,0
4048  ,0.5       ,4.2499  ,77.96  ,0
4049  ,0.5       ,4.5  ,77.96  ,0
4050  ,0.5       ,4.2496  ,77.709  ,0
4051  ,0.5       ,4.75  ,77.96  ,0
4052  ,0.5       ,5  ,77.96  ,0
4053  ,0.5       ,4.75  ,77.709  ,0
4054  ,0.5       ,5.25  ,77.96  ,0
4055  ,0.5       ,5.5  ,77.96  ,0
4056  ,0.5       ,5.25  ,77.709  ,0
4057  ,0.5       ,5.75  ,77.96  ,0
4058  ,0.5       ,6  ,77.96  ,0
4059  ,0.5       ,5.75  ,77.709  ,0
4060  ,0.5       ,6.25  ,77.96  ,0
4061  ,0.5       ,6.5  ,77.96  ,0
4062  ,0.5       ,6.25  ,77.709  ,0
4063  ,0.5       ,6.75  ,77.96  ,0
4064  ,0.5       ,7  ,77.96  ,0
4065  ,0.5       ,6.75  ,77.709  ,0
4066  ,0.5       ,7.25  ,77.96  ,0
4067  ,0.5       ,7.5  ,77.96  ,0
4068  ,0.5       ,7.25  ,77.709  ,0
4069  ,0.5       ,0.5  ,77.457  ,0
4070  ,0.5       ,0.74475  ,77.538  ,0
4071  ,0.5       ,0.99297  ,77.618  ,0
4072  ,0.5       ,1.2382  ,77.45  ,0
4073  ,0.5       ,0.74475  ,77.287  ,0
4074  ,0.5       ,1.473  ,77.282  ,0
4075  ,0.5       ,1.2243  ,77.2  ,0
4076  ,0.5       ,1.7294  ,77.341  ,0
4077  ,0.5       ,1.9802  ,77.404  ,0
4078  ,0.5       ,1.7156  ,77.092  ,0
4079  ,0.5       ,2.2279  ,77.442  ,0
4080  ,0.5       ,2.4773  ,77.466  ,0
4081  ,0.5       ,2.2197  ,77.187  ,0
4082  ,0.5       ,2.7244  ,77.462  ,0
4083  ,0.5       ,2.9758  ,77.462  ,0
4084  ,0.5       ,2.7144  ,77.22  ,0
4085  ,0.5       ,3.2353  ,77.451  ,0
4086  ,0.5       ,3.4883  ,77.45  ,0
4087  ,0.5       ,3.2211  ,77.205  ,0
4088  ,0.5       ,3.7462  ,77.454  ,0
4089  ,0.5       ,3.9978  ,77.455  ,0
4090  ,0.5       ,3.7386  ,77.198  ,0
4091  ,0.5       ,4.2495  ,77.457  ,0
4092  ,0.5       ,4.4998  ,77.457  ,0
4093  ,0.5       ,4.2481  ,77.204  ,0
4094  ,0.5       ,4.75  ,77.457  ,0
4095  ,0.5       ,5  ,77.457  ,0
4096  ,0.5       ,4.7499  ,77.206  ,0
4097  ,0.5       ,5.25  ,77.457  ,0
4098  ,0.5       ,5.5  ,77.457  ,0
4099  ,0.5       ,5.25  ,77.206  ,0
4100  ,0.5       ,5.75  ,77.457  ,0
4101  ,0.5       ,6  ,77.457  ,0
4102  ,0.5       ,5.75  ,77.206  ,0
4103  ,0.5       ,6.25  ,77.457  ,0
4104  ,0.5       ,6.5  ,77.457  ,0
4105  ,0.5       ,6.25  ,77.206  ,0
4106  ,0.5       ,6.75  ,77.457  ,0
4107  ,0.5       ,7  ,77.457  ,0
4108  ,0.5       ,6.75  ,77.206  ,0
4109  ,0.5       ,7.25  ,77.457  ,0
4110  ,0.5       ,7.5  ,77.457  ,0
4111  ,0.5       ,7.25  ,77.206  ,0
4112  ,0.5       ,0.5  ,76.955  ,0
4113  ,0.5       ,0.73741  ,77.044  ,0
4114  ,0.5       ,0.98215  ,77.125  ,0
4115  ,0.5       ,1.217  ,76.958  ,0
4116  ,0.5       ,0.73741  ,76.792  ,0
4117  ,0.5       ,1.4179  ,76.827  ,0
4118  ,0.5       ,1.1757  ,76.751  ,0
4119  ,0.5       ,1.6849  ,76.806  ,0
4120  ,0.5       ,1.9413  ,76.865  ,0
4121  ,0.5       ,1.6436  ,76.6  ,0
4122  ,0.5       ,2.2185  ,76.941  ,0
4123  ,0.5       ,2.4662  ,76.979  ,0
4124  ,0.5       ,2.1879  ,76.656  ,0
4125  ,0.5       ,2.6715  ,77.025  ,0
4126  ,0.5       ,2.9186  ,77.021  ,0
4127  ,0.5       ,2.6704  ,76.779  ,0
4128  ,0.5       ,3.1874  ,76.927  ,0
4129  ,0.5       ,3.447  ,76.916  ,0
4130  ,0.5       ,3.1445  ,76.732  ,0
4131  ,0.5       ,3.7342  ,76.941  ,0
4132  ,0.5       ,3.9921  ,76.945  ,0
4133  ,0.5       ,3.7005  ,76.663  ,0
4134  ,0.5       ,4.2478  ,76.952  ,0
4135  ,0.5       ,4.4994  ,76.954  ,0
4136  ,0.5       ,4.2434  ,76.694  ,0
4137  ,0.5       ,4.7499  ,76.954  ,0
4138  ,0.5       ,5  ,76.955  ,0
4139  ,0.5       ,4.7495  ,76.702  ,0
4140  ,0.5       ,5.25  ,76.955  ,0
4141  ,0.5       ,5.5  ,76.955  ,0
4142  ,0.5       ,5.25  ,76.703  ,0
4143  ,0.5       ,5.75  ,76.955  ,0
4144  ,0.5       ,6  ,76.955  ,0
4145  ,0.5       ,5.75  ,76.703  ,0
4146  ,0.5       ,6.25  ,76.955  ,0
4147  ,0.5       ,6.5  ,76.955  ,0
4148  ,0.5       ,6.25  ,76.703  ,0
4149  ,0.5       ,6.75  ,76.955  ,0
4150  ,0.5       ,7  ,76.955  ,0
4151  ,0.5       ,6.75  ,76.703  ,0
4152  ,0.5       ,7.25  ,76.955  ,0
4153  ,0.5       ,7.5  ,76.955  ,0
4154  ,0.5       ,7.25  ,76.703  ,0
4155  ,0.5       ,0.5  ,76.452  ,0
4156  ,0.5       ,0.74163  ,76.552  ,0
4157  ,0.5       ,0.97903  ,76.642  ,0
4158  ,0.5       ,1.1799  ,76.511  ,0
4159  ,0.5       ,0.74163  ,76.301  ,0
4160  ,0.5       ,1.4322  ,76.403  ,0
4161  ,0.5       ,1.6992  ,76.382  ,0
4162  ,0.5       ,1.2355  ,76.294  ,0
4163  ,0.5       ,1.9626  ,76.284  ,0
4164  ,0.5       ,1.7512  ,76.087  ,0
4165  ,0.5       ,2.2045  ,76.39  ,0
4166  ,0.5       ,2.4818  ,76.466  ,0
4167  ,0.5       ,2.2565  ,76.094  ,0
4168  ,0.5       ,2.7256  ,76.545  ,0
4169  ,0.5       ,2.9309  ,76.591  ,0
4170  ,0.5       ,3.1997  ,76.497  ,0
4171  ,0.5       ,2.7423  ,76.278  ,0
4172  ,0.5       ,3.4647  ,76.333  ,0
4173  ,0.5       ,3.251  ,76.192  ,0
4174  ,0.5       ,3.7036  ,76.4  ,0
4175  ,0.5       ,3.9907  ,76.425  ,0
4176  ,0.5       ,3.7549  ,76.095  ,0
4177  ,0.5       ,4.2434  ,76.442  ,0
4178  ,0.5       ,4.4991  ,76.449  ,0
4179  ,0.5       ,4.2464  ,76.179  ,0
4180  ,0.5       ,4.7495  ,76.451  ,0
4181  ,0.5       ,5  ,76.452  ,0
4182  ,0.5       ,4.7495  ,76.198  ,0
4183  ,0.5       ,5.25  ,76.452  ,0
4184  ,0.5       ,5.5  ,76.452  ,0
4185  ,0.5       ,5.25  ,76.2  ,0
4186  ,0.5       ,5.75  ,76.452  ,0
4187  ,0.5       ,6  ,76.452  ,0
4188  ,0.5       ,5.75  ,76.2  ,0
4189  ,0.5       ,6.25  ,76.452  ,0
4190  ,0.5       ,6.5  ,76.452  ,0
4191  ,0.5       ,6.25  ,76.2  ,0
4192  ,0.5       ,6.75  ,76.452  ,0
4193  ,0.5       ,7  ,76.452  ,0
4194  ,0.5       ,6.75  ,76.2  ,0
4195  ,0.5       ,7.25  ,76.452  ,0
4196  ,0.5       ,7.5  ,76.452  ,0
4197  ,0.5       ,7.25  ,76.2  ,0
4198  ,0.6       ,0.5  ,75.949  ,0
4199  ,0.5       ,0.75348  ,76.049  ,0
4200  ,0.5       ,0.9951  ,76.149  ,0
4201  ,0.5       ,1.2474  ,76.042  ,0
4202  ,0.6       ,0.75348  ,75.797  ,0
4203  ,0.5       ,1.524  ,75.896  ,0
4204  ,0.5       ,1.7874  ,75.797  ,0
4205  ,0.6       ,1.2836  ,75.752  ,0
4206  ,0.5       ,2.0546  ,75.764  ,0
4207  ,0.6       ,1.8274  ,75.573  ,0
4208  ,0.5       ,2.2603  ,75.839  ,0
4209  ,0.5       ,2.5022  ,75.945  ,0
4210  ,0.5       ,2.3003  ,75.615  ,0
4211  ,0.5       ,2.7803  ,75.979  ,0
4212  ,0.5       ,3.0242  ,76.057  ,0
4213  ,0.5       ,3.2891  ,75.892  ,0
4214  ,0.5       ,2.7841  ,75.724  ,0
4215  ,0.5       ,3.5579  ,75.793  ,0
4216  ,0.5       ,3.331  ,75.658  ,0
4217  ,0.5       ,3.7652  ,75.84  ,0
4218  ,0.5       ,4.0042  ,75.907  ,0
4219  ,0.5       ,3.8071  ,75.606  ,0
4220  ,0.5       ,4.2472  ,75.927  ,0
4221  ,0.5       ,4.4999  ,75.944  ,0
4222  ,0.5       ,4.2576  ,75.672  ,0
4223  ,0.5       ,4.7495  ,75.947  ,0
4224  ,0.5       ,5  ,75.949  ,0
4225  ,0.5       ,4.7503  ,75.694  ,0
4226  ,0.5       ,5.25  ,75.949  ,0
4227  ,0.5       ,5.5  ,75.949  ,0
4228  ,0.5       ,5.25  ,75.697  ,0
4229  ,0.5       ,5.75  ,75.949  ,0
4230  ,0.5       ,6  ,75.949  ,0
4231  ,0.5       ,5.75  ,75.697  ,0
4232  ,0.5       ,6.25  ,75.949  ,0
4233  ,0.5       ,6.5  ,75.949  ,0
4234  ,0.5       ,6.25  ,75.697  ,0
4235  ,0.5       ,6.75  ,75.949  ,0
4236  ,0.5       ,7  ,75.949  ,0
4237  ,0.5       ,6.75  ,75.697  ,0
4238  ,0.5       ,7.25  ,75.949  ,0
4239  ,0.5       ,7.5  ,75.949  ,0
4240  ,0.5       ,7.25  ,75.697  ,0
4241  ,0.6       ,0.5  ,75.446  ,0
4242  ,0.6       ,0.74538  ,75.543  ,0
4243  ,0.6       ,0.99885  ,75.643  ,0
4244  ,0.6       ,1.2755  ,75.498  ,0
4245  ,0.6       ,0.74538  ,75.291  ,0
4246  ,0.6       ,1.4781  ,75.366  ,0
4247  ,0.6       ,1.1933  ,75.257  ,0
4248  ,0.6       ,1.7481  ,75.337  ,0
4249  ,0.6       ,2.0152  ,75.304  ,0
4250  ,0.6       ,1.6659  ,75.096  ,0
4251  ,0.6       ,2.2905  ,75.375  ,0
4252  ,0.5       ,2.4962  ,75.45  ,0
4253  ,0.6       ,2.2112  ,75.139  ,0
4254  ,0.5       ,2.7021  ,75.506  ,0
4255  ,0.5       ,2.9803  ,75.54  ,0
4256  ,0.6       ,2.6924  ,75.266  ,0
4257  ,0.5       ,3.2501  ,75.439  ,0
4258  ,0.5       ,3.5189  ,75.34  ,0
4259  ,0.5       ,3.1682  ,75.222  ,0
4260  ,0.5       ,3.8019  ,75.36  ,0
4261  ,0.5       ,4.0093  ,75.407  ,0
4262  ,0.5       ,3.7211  ,75.141  ,0
4263  ,0.5       ,4.2578  ,75.421  ,0
4264  ,0.5       ,4.5008  ,75.441  ,0
4265  ,0.5       ,4.2526  ,75.175  ,0
4266  ,0.5       ,4.7503  ,75.443  ,0
4267  ,0.5       ,5  ,75.446  ,0
4268  ,0.5       ,4.7505  ,75.192  ,0
4269  ,0.5       ,5.25  ,75.446  ,0
4270  ,0.5       ,5.5  ,75.446  ,0
4271  ,0.5       ,5.25  ,75.194  ,0
4272  ,0.5       ,5.75  ,75.446  ,0
4273  ,0.5       ,6  ,75.446  ,0
4274  ,0.5       ,5.75  ,75.194  ,0
4275  ,0.5       ,6.25  ,75.446  ,0
4276  ,0.5       ,6.5  ,75.446  ,0
4277  ,0.5       ,6.25  ,75.194  ,0
4278  ,0.5       ,6.75  ,75.446  ,0
4279  ,0.5       ,7  ,75.446  ,0
4280  ,0.5       ,6.75  ,75.194  ,0
4281  ,0.5       ,7.25  ,75.446  ,0
4282  ,0.5       ,7.5  ,75.446  ,0
4283  ,0.5       ,7.25  ,75.194  ,0
4284  ,0.6       ,0.5  ,74.943  ,0
4285  ,0.6       ,0.74267  ,75.044  ,0
4286  ,0.6       ,0.98805  ,75.141  ,0
4287  ,0.6       ,1.1906  ,75.01  ,0
4288  ,0.6       ,0.74267  ,74.793  ,0
4289  ,0.6       ,1.4429  ,74.901  ,0
4290  ,0.6       ,1.713  ,74.873  ,0
4291  ,0.6       ,1.2377  ,74.786  ,0
4292  ,0.6       ,1.9757  ,74.774  ,0
4293  ,0.6       ,1.7527  ,74.579  ,0
4294  ,0.6       ,2.2183  ,74.879  ,0
4295  ,0.6       ,2.4936  ,74.95  ,0
4296  ,0.6       ,2.2581  ,74.585  ,0
4297  ,0.6       ,2.738  ,75.029  ,0
4298  ,0.6       ,2.9439  ,75.085  ,0
4299  ,0.6       ,3.2138  ,74.985  ,0
4300  ,0.6       ,2.7451  ,74.769  ,0
4301  ,0.6       ,3.4776  ,74.82  ,0
4302  ,0.6       ,3.2533  ,74.683  ,0
4303  ,0.5       ,3.717  ,74.887  ,0
4304  ,0.5       ,4  ,74.906  ,0
4305  ,0.6       ,3.7565  ,74.585  ,0
4306  ,0.5       ,4.252  ,74.924  ,0
4307  ,0.5       ,4.5004  ,74.938  ,0
4308  ,0.5       ,4.2478  ,74.669  ,0
4309  ,0.5       ,4.7505  ,74.94  ,0
4310  ,0.5       ,4.9999  ,74.943  ,0
4311  ,0.5       ,4.7499  ,74.689  ,0
4312  ,0.5       ,5.25  ,74.943  ,0
4313  ,0.5       ,5.5  ,74.943  ,0
4314  ,0.5       ,5.2499  ,74.691  ,0
4315  ,0.5       ,5.75  ,74.943  ,0
4316  ,0.5       ,6  ,74.943  ,0
4317  ,0.5       ,5.75  ,74.691  ,0
4318  ,0.5       ,6.25  ,74.943  ,0
4319  ,0.5       ,6.5  ,74.943  ,0
4320  ,0.5       ,6.25  ,74.691  ,0
4321  ,0.5       ,6.75  ,74.943  ,0
4322  ,0.5       ,7  ,74.943  ,0
4323  ,0.5       ,6.75  ,74.691  ,0
4324  ,0.5       ,7.25  ,74.943  ,0
4325  ,0.5       ,7.5  ,74.943  ,0
4326  ,0.5       ,7.25  ,74.691  ,0
4327  ,0.6       ,0.5  ,74.44  ,0
4328  ,0.6       ,0.75329  ,74.54  ,0
4329  ,0.6       ,0.99596  ,74.642  ,0
4330  ,0.6       ,1.2483  ,74.533  ,0
4331  ,0.6       ,0.75329  ,74.289  ,0
4332  ,0.6       ,1.5244  ,74.389  ,0
4333  ,0.6       ,1.7871  ,74.29  ,0
4334  ,0.6       ,1.2826  ,74.244  ,0
4335  ,0.6       ,2.054  ,74.256  ,0
4336  ,0.6       ,1.8256  ,74.066  ,0
4337  ,0.6       ,2.26  ,74.331  ,0
4338  ,0.6       ,2.5026  ,74.437  ,0
4339  ,0.6       ,2.2985  ,74.108  ,0
4340  ,0.6       ,2.7808  ,74.47  ,0
4341  ,0.6       ,3.0251  ,74.549  ,0
4342  ,0.6       ,3.2889  ,74.384  ,0
4343  ,0.6       ,2.7826  ,74.216  ,0
4344  ,0.6       ,3.5577  ,74.285  ,0
4345  ,0.6       ,3.3295  ,74.15  ,0
4346  ,0.6       ,3.7655  ,74.331  ,0
4347  ,0.6       ,4.0049  ,74.398  ,0
4348  ,0.6       ,3.8061  ,74.097  ,0
4349  ,0.5       ,4.2481  ,74.417  ,0
4350  ,0.5       ,4.5  ,74.435  ,0
4351  ,0.6       ,4.2571  ,74.163  ,0
4352  ,0.5       ,4.7497  ,74.437  ,0
4353  ,0.5       ,4.9998  ,74.44  ,0
4354  ,0.5       ,4.75  ,74.185  ,0
4355  ,0.5       ,5.2498  ,74.44  ,0
4356  ,0.5       ,5.4999  ,74.44  ,0
4357  ,0.5       ,5.2497  ,74.188  ,0
4358  ,0.5       ,5.7499  ,74.44  ,0
4359  ,0.5       ,5.9999  ,74.44  ,0
4360  ,0.5       ,5.7498  ,74.188  ,0
4361  ,0.5       ,6.25  ,74.44  ,0
4362  ,0.5       ,6.5  ,74.44  ,0
4363  ,0.5       ,6.2499  ,74.188  ,0
4364  ,0.5       ,6.75  ,74.44  ,0
4365  ,0.5       ,7  ,74.44  ,0
4366  ,0.5       ,6.75  ,74.188  ,0
4367  ,0.5       ,7.25  ,74.44  ,0
4368  ,0.5       ,7.5  ,74.44  ,0
4369  ,0.5       ,7.25  ,74.188  ,0
4370  ,0.6       ,0.5  ,73.937  ,0
4371  ,0.6       ,0.74488  ,74.035  ,0
4372  ,0.6       ,0.99817  ,74.135  ,0
4373  ,0.6       ,1.2742  ,73.99  ,0
4374  ,0.6       ,0.74488  ,73.783  ,0
4375  ,0.6       ,1.4755  ,73.86  ,0
4376  ,0.6       ,1.1911  ,73.751  ,0
4377  ,0.6       ,1.7445  ,73.832  ,0
4378  ,0.6       ,2.0114  ,73.798  ,0
4379  ,0.6       ,1.6613  ,73.592  ,0
4380  ,0.6       ,2.2873  ,73.87  ,0
4381  ,0.6       ,2.4933  ,73.945  ,0
4382  ,0.6       ,2.2062  ,73.636  ,0
4383  ,0.6       ,2.6995  ,74  ,0
4384  ,0.6       ,2.9776  ,74.033  ,0
4385  ,0.6       ,2.6883  ,73.762  ,0
4386  ,0.6       ,3.2464  ,73.933  ,0
4387  ,0.6       ,3.5152  ,73.833  ,0
4388  ,0.6       ,3.1633  ,73.717  ,0
4389  ,0.6       ,3.8001  ,73.851  ,0
4390  ,0.6       ,4.0079  ,73.898  ,0
4391  ,0.6       ,3.717  ,73.634  ,0
4392  ,0.6       ,4.2568  ,73.912  ,0
4393  ,0.6       ,4.5  ,73.932  ,0
4394  ,0.6       ,4.2508  ,73.666  ,0
4395  ,0.5       ,4.7496  ,73.934  ,0
4396  ,0.5       ,4.9993  ,73.937  ,0
4397  ,0.6       ,4.7493  ,73.683  ,0
4398  ,0.5       ,5.2494  ,73.937  ,0
4399  ,0.5       ,5.4994  ,73.937  ,0
4400  ,0.5       ,5.249  ,73.685  ,0
4401  ,0.5       ,5.7496  ,73.937  ,0
4402  ,0.5       ,5.9996  ,73.937  ,0
4403  ,0.5       ,5.7492  ,73.685  ,0
4404  ,0.5       ,6.2498  ,73.937  ,0
4405  ,0.5       ,6.4998  ,73.937  ,0
4406  ,0.5       ,6.2496  ,73.685  ,0
4407  ,0.5       ,6.7499  ,73.937  ,0
4408  ,0.5       ,7  ,73.937  ,0
4409  ,0.5       ,6.7498  ,73.685  ,0
4410  ,0.5       ,7.25  ,73.937  ,0
4411  ,0.5       ,7.5  ,73.937  ,0
4412  ,0.5       ,7.25  ,73.685  ,0
4413  ,0.6       ,0.5  ,73.434  ,0
4414  ,0.6       ,0.74134  ,73.537  ,0
4415  ,0.6       ,0.98622  ,73.635  ,0
4416  ,0.6       ,1.1875  ,73.505  ,0
4417  ,0.6       ,0.74134  ,73.286  ,0
4418  ,0.6       ,1.4357  ,73.401  ,0
4419  ,0.6       ,1.7047  ,73.373  ,0
4420  ,0.6       ,1.2309  ,73.286  ,0
4421  ,0.6       ,1.9643  ,73.268  ,0
4422  ,0.6       ,1.7387  ,73.077  ,0
4423  ,0.6       ,2.2107  ,73.38  ,0
4424  ,0.6       ,2.4866  ,73.452  ,0
4425  ,0.6       ,2.2447  ,73.084  ,0
4426  ,0.6       ,2.7295  ,73.531  ,0
4427  ,0.6       ,2.9357  ,73.587  ,0
4428  ,0.6       ,3.2045  ,73.486  ,0
4429  ,0.6       ,2.734  ,73.276  ,0
4430  ,0.6       ,3.4627  ,73.316  ,0
4431  ,0.6       ,3.2351  ,73.186  ,0
4432  ,0.6       ,3.7103  ,73.379  ,0
4433  ,0.6       ,3.9952  ,73.398  ,0
4434  ,0.6       ,3.7409  ,73.079  ,0
